tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen,lcrp_pathogen,divergent_pathogen
59814,1,53335,Pantoea dispersa,"",bacteria,false,,,,0.013333776192486607,2,,,97.854,233.0,10^-108.903,,,,,,0.013333776192486607,2,,,100.0,77.0,10^-33.7825,,,,,,0,0,0
553,1,53335,Pantoea ananatis,"",bacteria,false,,,,,,,,,,,,,,,,1.0600352073026853,159,3,113,88.7991,53.5641,10^-27.5553,,,,,,0,0,0
549,1,53335,Pantoea agglomerans,"",bacteria,false,,,,0.006666888096243303,1,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0,0,0
53246,2,53246,Pseudoalteromonas,"",bacteria,false,,,,0.026667552384973214,4,,,92.2042,113.75,10^-56.8708,,,,,,53.66844917475859,8050,1,8011,81.6443,59.9274,10^-25.6722,,,,,"[2743618, 2066515, 1777262, 1774956, 579562, 579504, 314281, 176102, 161398, 151081, 43662, 43658, 43657, 28109]",0,0,0
2743618,1,53246,Pseudoalteromonas sp. 0303,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,55.636,60.6667,10^-14.6548,,,,,,0,0,0
2066515,1,53246,Pseudoalteromonas sp. S558,"",bacteria,false,,,,,,,,,,,,,,,,53.52177763664124,8028,1,8011,81.6749,59.9347,10^-25.7031,,,,,,0,0,0
1777262,1,53246,Pseudoalteromonas sp. CO325X,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,100.0,50.0,10^-26.2573,,,,,,0,0,0
1774956,1,53246,Pseudoalteromonas profundi,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,98.0,49.0,10^-23.4584,,,,,,0,0,0
579562,1,53246,Pseudoalteromonas sp. S4498,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,99.0,50.0,10^-21.2925,,,,,,0,0,0
579504,1,53246,Pseudoalteromonas sp. S1608,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,69.8,43.0,10^-12.9706,,,,,,0,0,0
314281,1,53246,Pseudoalteromonas tunicata,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,91.7,24.0,10^-6.07935,,,,,,0,0,0
176102,1,53246,Pseudoalteromonas agarivorans,"",bacteria,false,,,,0.006666888096243303,1,,,83.871,62.0,10^-16.1071,,,,,,0.006666888096243303,1,,,82.1,28.0,10^-5.07935,,,,,,0,0,0
161398,1,53246,Pseudoalteromonas phenolica,"",bacteria,false,,,,0.006666888096243303,1,,,84.946,93.0,10^-31.7132,,,,,,,,,,,,,,,,,,0,0,0
151081,1,53246,Pseudoalteromonas ruthenica,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,77.3,22.0,10^-4.065,,,,,,0,0,0
43662,1,53246,Pseudoalteromonas piscicida,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,100.0,49.0,10^-23.4698,,,,,,0,0,0
43658,1,53246,Pseudoalteromonas rubra,"",bacteria,false,,,,,,,,,,,,,,,,0.04666821667370312,7,,,29.907,107.0,10^-12.7852,,,,,,0,0,0
43657,1,53246,Pseudoalteromonas luteoviolacea,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,62.0,50.0,10^-12.3615,,,,,,0,0,0
28109,1,53246,Pseudoalteromonas nigrifaciens,"",bacteria,false,,,,0.013333776192486607,2,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0,0,0
52990,2,52990,Orthotrichum,"",eukaryota,false,,,,13.38044440916031,2007,1,2007,93.0232,129.0,10^-11.3855,,,,,,,,,,,,,,,,,[61564],0,0,0
61564,1,52990,Orthotrichum obtusifolium,"",eukaryota,false,,,,13.38044440916031,2007,1,2007,93.0232,129.0,10^-11.3855,,,,,,,,,,,,,,,,,,0,0,0
52972,2,52972,Polaromonas,"",bacteria,false,,,,0.13333776192486607,20,,,90.1233,151.133,10^-59.0637,,,,,,0.12667087382862277,19,,,87.7631,53.625,10^-23.3711,,,,,"[2268087, 1970418, 1970417, 1970415, 1944133, 1855300, 1614635, 1305734, 1144318, 296591, 216465, 37448]",0,0,0
2268087,1,52972,Polaromonas sp. SP1,"",bacteria,false,,,,0.006666888096243303,1,,,86.667,150.0,10^-62.384,,,,,,,,,,,,,,,,,,0,0,0
1970418,1,52972,Polaromonas sp. 35-63-35,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,100.0,49.0,10^-22.5762,,,,,,0,0,0
1970417,1,52972,Polaromonas sp. 35-63-240,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,100.0,24.0,10^-5.86328,,,,,,0,0,0
1970415,1,52972,Polaromonas sp. 24-63-21,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,100.0,38.0,10^-16.6108,,,,,,0,0,0
1944133,1,52972,Polaromonas sp. A23,"",bacteria,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,87.5,42.0,10^-15.6789,,,,,,0,0,0
1855300,1,52972,Polaromonas sp. OV174,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,71.4,28.0,10^-3.86646,,,,,,0,0,0
1614635,1,52972,Polaromonas eurypsychrophila,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,80.488,82.0,10^-43.0173,,,,,,0,0,0
1305734,1,52972,Polaromonas sp. EUR3 1.2.1,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,78.0,50.0,10^-17.6556,,,,,,0,0,0
1144318,1,52972,Polaromonas sp. CF318,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,100.0,50.0,10^-24.3125,,,,,,0,0,0
296591,1,52972,Polaromonas sp. JS666,"",bacteria,false,,,,0.07333576905867634,11,,,88.4202,161.0,10^-54.3777,,,,,,0.02000066428872991,3,,,79.778,76.6667,10^-35.8742,,,,,,0,0,0
216465,1,52972,Polaromonas naphthalenivorans,"",bacteria,false,,,,0.04666821667370312,7,,,92.6375,145.25,10^-72.1768,,,,,,,,,,,,,,,,,,0,0,0
37448,1,52972,Polaromonas vacuolata,"",bacteria,false,,,,0.006666888096243303,1,,,98.851,87.0,10^-45.4659,,,,,,0.006666888096243303,1,,,92.0,50.0,10^-19.7825,,,,,,0,0,0
52959,2,52959,Polaribacter,"",bacteria,false,,,,0.006666888096243303,1,,,90.476,42.0,10^-10.7867,,,,,,0.026667552384973214,4,,,66.475,34.0,10^-5.96942,,,,,"[2687290, 1896175, 1250005]",0,0,0
2687290,1,52959,Polaribacter sp. 11A2H,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,68.6333,28.6667,10^-3.60886,,,,,,0,0,0
1896175,1,52959,Polaribacter sp. KT 15,"",bacteria,false,,,,0.006666888096243303,1,,,90.476,42.0,10^-10.7867,,,,,,,,,,,,,,,,,,0,0,0
1250005,1,52959,Polaribacter sp. Hel1_85,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,60.0,50.0,10^-13.0511,,,,,,0,0,0
52564,2,52564,Oesophagostomum,"",eukaryota,false,,,,,,,,,,,,,,,,1.980065764584261,297,1,295,46.4089,53.9793,10^-10.4705,,,,,[61180],0,0,0
61180,1,52564,Oesophagostomum dentatum,"",eukaryota,false,,,,,,,,,,,,,,,,1.980065764584261,297,1,295,46.4089,53.9793,10^-10.4705,,,,,,0,0,0
52282,2,52282,Sarcoptes,"",eukaryota,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,70.6333,36.3333,10^-7.34374,,,,,[52283],1,0,0
52283,1,52282,Sarcoptes scabiei,"",eukaryota,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,70.6333,36.3333,10^-7.34374,,,,,,1,0,0
51952,2,51952,Elaeis,"",eukaryota,false,,,,0.04666821667370312,7,,,88.122,76.0,10^-26.9983,,,,,,,,,,,,,,,,,[51953],0,0,0
51953,1,51952,Elaeis guineensis,African oil palm,eukaryota,false,,,,0.04666821667370312,7,,,88.122,76.0,10^-26.9983,,,,,,,,,,,,,,,,,,0,0,0
51668,2,51668,Tetragenococcus,"",bacteria,false,,,,0.013333776192486607,2,,,94.7125,107.0,10^-52.9517,,,,,,,,,,,,,,,,,[51669],0,0,0
51669,1,51668,Tetragenococcus halophilus,"",bacteria,false,,,,0.013333776192486607,2,,,94.7125,107.0,10^-52.9517,,,,,,,,,,,,,,,,,,0,0,0
51654,2,51654,Plutella,"",eukaryota,false,,,,0.04666821667370312,7,,,91.3754,72.2,10^-24.2155,,,,,,0.10667020953989285,16,1,14,68.4453,150.8,10^-73.7472,,,,,[51655],0,0,0
51655,1,51654,Plutella xylostella,diamondback moth,eukaryota,false,,,,0.04666821667370312,7,,,91.3754,72.2,10^-24.2155,,,,,,0.10667020953989285,16,1,14,68.4453,150.8,10^-73.7472,,,,,,0,0,0
51540,2,51540,Spraguea,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,95.7,23.0,10^-4.22403,,,,,[51541],0,0,0
51541,1,51540,Spraguea lophii,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,95.7,23.0,10^-4.22403,,,,,,0,0,0
51538,2,51538,Microplitis,"",eukaryota,false,,,,0.013333776192486607,2,,,94.616,49.5,10^-17.2484,,,,,,0.02000066428872991,3,,,50.7333,48.6667,10^-5.61518,,,,,"[375433, 69319]",0,0,0
375433,1,51538,Microplitis mediator,"",eukaryota,false,,,,0.006666888096243303,1,,,91.935,62.0,10^-22.9689,,,,,,,,,,,,,,,,,,0,0,0
69319,1,51538,Microplitis demolitor,"",eukaryota,false,,,,0.006666888096243303,1,,,97.297,37.0,10^-11.528,,,,,,0.02000066428872991,3,,,50.7333,48.6667,10^-5.61518,,,,,,0,0,0
51464,2,51464,Nothoscordum,"",eukaryota,false,,,,0.006666888096243303,1,,,80.0,65.0,10^-14.028,,,,,,,,,,,,,,,,,[51465],0,0,0
51465,1,51464,Nothoscordum bivalve,"",eukaryota,false,,,,0.006666888096243303,1,,,80.0,65.0,10^-14.028,,,,,,,,,,,,,,,,,,0,0,0
51366,2,51366,Salinivibrio,"",bacteria,false,,,,,,,,,,,,,,,,0.2733424119459754,41,1,20,65.9868,68.1667,10^-22.7888,,,,,"[2490490, 1909484, 1908198]",0,0,0
2490490,1,51366,Salinivibrio sp. VYel1,"",bacteria,false,,,,,,,,,,,,,,,,0.13333776192486607,20,1,20,63.248,117.0,10^-52.3449,,,,,,0,0,0
1909484,1,51366,Salinivibrio sp. PR5,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,95.9,49.0,10^-22.4449,,,,,,0,0,0
1908198,1,51366,Salinivibrio kushneri,"",bacteria,false,,,,,,,,,,,,,,,,0.12667087382862277,19,,,65.4533,43.4,10^-7.04851,,,,,,0,0,0
51293,2,51293,Capitella,"",eukaryota,false,,,,,,,,,,,,,,,,2.466748595610022,370,1,359,52.307,232.085,10^-48.8362,,,,,[283909],0,0,0
283909,1,51293,Capitella teleta,"",eukaryota,false,,,,,,,,,,,,,,,,2.466748595610022,370,1,359,52.307,232.085,10^-48.8362,,,,,,0,0,0
51238,2,51238,Vanilla,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,68.8,48.0,10^-16.0737,,,,,[51239],0,0,0
51239,1,51238,Vanilla planifolia,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,68.8,48.0,10^-16.0737,,,,,,0,0,0
51109,2,51109,Dendronephthya,"",eukaryota,false,,,,0.04000132857745982,6,,,98.039,51.0,10^-20.9952,,,,,,0.5000166072182477,75,1,60,43.3203,102.731,10^-17.1221,,,,,[151771],0,0,0
151771,1,51109,Dendronephthya gigantea,"",eukaryota,false,,,,0.04000132857745982,6,,,98.039,51.0,10^-20.9952,,,,,,0.5000166072182477,75,1,60,43.3203,102.731,10^-17.1221,,,,,,0,0,0
51027,2,51027,Enterobius,"",eukaryota,false,,,,,,,,,,,,,,,,0.14000465002110937,21,1,14,91.7,57.4375,10^-30.1717,,,,,[51028],1,0,0
51028,1,51027,Enterobius vermicularis,human pinworm,eukaryota,false,,,,,,,,,,,,,,,,0.14000465002110937,21,1,14,91.7,57.4375,10^-30.1717,,,,,,1,0,0
50714,2,50714,Acidisphaera,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,66.0,50.0,10^-9.64016,,,,,[1747223],0,0,0
1747223,1,50714,Acidisphaera sp. S103,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,66.0,50.0,10^-9.64016,,,,,,0,0,0
50709,2,50709,Acidocella,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,94.7,19.0,10^-3.03152,,,,,[1214225],0,0,0
1214225,1,50709,Acidocella sp. MX-AZ02,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,94.7,19.0,10^-3.03152,,,,,,0,0,0
50582,2,50582,Ephemera,"",eukaryota,false,,,,,,,,,,,,,,,,324.0040945893283,48599,5,48460,86.1422,81.1447,10^-43.2081,,,,,[1049336],0,0,0
1049336,1,50582,Ephemera danica,"",eukaryota,false,,,,,,,,,,,,,,,,324.0040945893283,48599,5,48460,86.1422,81.1447,10^-43.2081,,,,,,0,0,0
50451,2,50451,Arabis,rockcress,eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,79.762,84.0,10^-32.1463,,,,,[586526],0,0,0
586526,1,50451,Arabis nemorensis,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,79.762,84.0,10^-32.1463,,,,,,0,0,0
50428,2,50428,Stylophora,"",eukaryota,false,,,,,,,,,,,,,,,,0.06666888096243304,10,1,4,57.8853,52.5556,10^-10.9089,,,,,[50429],0,0,0
50429,1,50428,Stylophora pistillata,"",eukaryota,false,,,,,,,,,,,,,,,,0.06666888096243304,10,1,4,57.8853,52.5556,10^-10.9089,,,,,,0,0,0
50385,2,50385,Diabrotica,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,47.9,48.0,10^-5.71897,,,,,[50389],0,0,0
50389,1,50385,Diabrotica virgifera,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,47.9,48.0,10^-5.71897,,,,,,0,0,0
49693,2,49693,Apostasia,"",eukaryota,false,,,,,,,,,,,,,,,,0.08666954525116294,13,1,10,66.8544,97.7,10^-44.7964,,,,,[1088818],0,0,0
1088818,1,49693,Apostasia shenzhenica,"",eukaryota,false,,,,,,,,,,,,,,,,0.08666954525116294,13,1,10,66.8544,97.7,10^-44.7964,,,,,,0,0,0
49251,2,49251,Eucampia,"",eukaryota,false,,,,0.013333776192486607,2,,,90.1355,56.5,10^-18.5553,,,,,,,,,,,,,,,,,[444606],0,0,0
444606,1,49251,Eucampia zodiacus,"",eukaryota,false,,,,0.013333776192486607,2,,,90.1355,56.5,10^-18.5553,,,,,,,,,,,,,,,,,,0,0,0
49237,2,49237,Chaetoceros,"",eukaryota,false,,,,0.006666888096243303,1,,,97.826,46.0,10^-17.6091,,,,,,,,,,,,,,,,,[1937691],0,0,0
1937691,1,49237,Chaetoceros laevisporus,"",eukaryota,false,,,,0.006666888096243303,1,,,97.826,46.0,10^-17.6091,,,,,,,,,,,,,,,,,,0,0,0
48973,2,48973,Mesophyllum,"",eukaryota,false,,,,0.02000066428872991,3,,,95.9727,49.6667,10^-18.7194,,,,,,,,,,,,,,,,,[48975],0,0,0
48975,1,48973,Mesophyllum erubescens,"",eukaryota,false,,,,0.02000066428872991,3,,,95.9727,49.6667,10^-18.7194,,,,,,,,,,,,,,,,,,0,0,0
48940,2,48940,Calliarthron,"",eukaryota,false,,,,0.006666888096243303,1,,,80.0,80.0,10^-20.1135,,,,,,,,,,,,,,,,,[48942],0,0,0
48942,1,48940,Calliarthron tuberculosum,"",eukaryota,false,,,,0.006666888096243303,1,,,80.0,80.0,10^-20.1135,,,,,,,,,,,,,,,,,,0,0,0
48861,2,48861,Peltigera,"",eukaryota,false,,,,0.006666888096243303,1,,,95.556,45.0,10^-15.5601,,,,,,,,,,,,,,,,,[162003],0,0,0
162003,1,48861,Peltigera polydactylon,"",eukaryota,false,,,,0.006666888096243303,1,,,95.556,45.0,10^-15.5601,,,,,,,,,,,,,,,,,,0,0,0
48736,2,48736,Ralstonia,"",bacteria,false,,,,0.8066934596454397,121,2,13,96.7956,167.337,10^-84.0553,,,,,,0.14000465002110937,21,,,93.2555,61.5,10^-33.7059,,,,,"[2601730, 1218247, 190721, 114715, 105219, 28097, 329, 305]",1,0,0
2601730,1,48736,Ralstonia sp. TCR112,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,85.7,49.0,10^-20.15,,,,,,0,0,0
1218247,1,48736,Ralstonia sp. NT80,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,92.9,42.0,10^-21.4365,,,,,,0,0,0
190721,1,48736,Ralstonia insidiosa,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,78.3,46.0,10^-15.6055,,,,,,0,0,0
114715,1,48736,uncultured Ralstonia sp.,"",bacteria,false,,,,0.11333709763613616,17,,,100.0,148.733,10^-88.9661,,,,,,,,,,,,,,,,,,0,0,0
105219,1,48736,Ralstonia mannitolilytica,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,98.75,80.0,10^-54.5784,,,,,,0,0,0
28097,1,48736,Ralstonia syzygii,"",bacteria,false,,,,0.006666888096243303,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,,0,0,0
329,1,48736,Ralstonia pickettii,"",bacteria,false,,,,0.32001062861967855,48,,,99.6645,160.778,10^-91.3185,,,,,,0.06000199286618973,9,,,99.6,57.0,10^-29.9438,,,,,,1,0,0
305,1,48736,Ralstonia solanacearum,"",bacteria,false,,,,0.3666788452933817,55,2,13,92.9485,180.65,10^-75.5668,,,,,,0.04000132857745982,6,,,83.333,78.0,10^-44.2014,,,,,,0,0,0
48705,2,48705,Orchesella,"",eukaryota,false,,,,,,,,,,,,,,,,0.06666888096243304,10,1,6,74.2353,71.375,10^-29.2174,,,,,[48709],0,0,0
48709,1,48705,Orchesella cincta,"",eukaryota,false,,,,,,,,,,,,,,,,0.06666888096243304,10,1,6,74.2353,71.375,10^-29.2174,,,,,,0,0,0
48558,2,48558,Pyricularia,"",eukaryota,false,,,,0.14667153811735267,22,1,20,84.405,114.1,10^-20.9817,,,,,,0.02000066428872991,3,,,64.15,45.5,10^-10.6703,,,,,"[1578925, 318829]",0,0,0
1578925,1,48558,Pyricularia pennisetigena,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,73.5,49.0,10^-15.7799,,,,,,0,0,0
318829,1,48558,Pyricularia oryzae,"",eukaryota,false,,,,0.14667153811735267,22,1,20,84.405,114.1,10^-20.9817,,,,,,0.013333776192486607,2,,,54.8,42.0,10^-5.56067,,,,,,0,0,0
48497,2,48497,Montastraea,"",eukaryota,false,,,,0.006666888096243303,1,,,81.159,138.0,10^-45.9517,,,,,,,,,,,,,,,,,[63558],0,0,0
63558,1,48497,Montastraea cavernosa,great star coral,eukaryota,false,,,,0.006666888096243303,1,,,81.159,138.0,10^-45.9517,,,,,,,,,,,,,,,,,,0,0,0
48482,2,48482,Reclinomonas,"",eukaryota,false,,,,0.013333776192486607,2,,,80.986,142.0,10^-47.3117,,,,,,,,,,,,,,,,,[48483],0,0,0
48483,1,48482,Reclinomonas americana,"",eukaryota,false,,,,0.013333776192486607,2,,,80.986,142.0,10^-47.3117,,,,,,,,,,,,,,,,,,0,0,0
48075,2,48075,Marinobacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,72.3,47.0,10^-10.6216,,,,,[49186],0,0,0
49186,1,48075,Marinobacterium stanieri,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,72.3,47.0,10^-10.6216,,,,,,0,0,0
48073,2,48073,Microbulbifer,"",bacteria,false,,,,,,,,,,,,,,,,0.08000265715491964,12,1,12,31.132,212.0,10^-17.2434,,,,,[407164],0,0,0
407164,1,48073,Microbulbifer pacificus,"",bacteria,false,,,,,,,,,,,,,,,,0.08000265715491964,12,1,12,31.132,212.0,10^-17.2434,,,,,,0,0,0
47833,2,47833,Zeugodacus,"",eukaryota,false,,,,0.006666888096243303,1,,,91.892,37.0,10^-8.78321,,,,,,,,,,,,,,,,,[28588],0,0,0
28588,1,47833,Zeugodacus cucurbitae,melon fly,eukaryota,false,,,,0.006666888096243303,1,,,91.892,37.0,10^-8.78321,,,,,,,,,,,,,,,,,,0,0,0
47830,2,47830,Lachnellula,"",eukaryota,false,,,,0.006666888096243303,1,,,80.682,88.0,10^-24.1892,,,,,,,,,,,,,,,,,[1316788],0,0,0
1316788,1,47830,Lachnellula hyalina,"",eukaryota,false,,,,0.006666888096243303,1,,,80.682,88.0,10^-24.1892,,,,,,,,,,,,,,,,,,0,0,0
47789,2,47789,Tetrabaena,"",eukaryota,false,,,,,,,,,,,,,,,,0.4000132857745982,60,1,55,91.4756,368.148,10^-291.135,,,,,[47790],0,0,0
47790,1,47789,Tetrabaena socialis,"",eukaryota,false,,,,,,,,,,,,,,,,0.4000132857745982,60,1,55,91.4756,368.148,10^-291.135,,,,,,0,0,0
47747,2,47747,Hyaloscypha,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,74.4,39.0,10^-10.1169,,,,,[2082293],0,0,0
2082293,1,47747,Hyaloscypha hepaticicola,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,74.4,39.0,10^-10.1169,,,,,,0,0,0
47720,2,47720,Lyophyllum,"",eukaryota,false,,,,,,,,,,,,,,,,0.09333643334740624,14,2,14,32.3435,123.545,10^-10.9889,,,,,[117065],0,0,0
117065,1,47720,Lyophyllum atratum,"",eukaryota,false,,,,,,,,,,,,,,,,0.09333643334740624,14,2,14,32.3435,123.545,10^-10.9889,,,,,,0,0,0
47670,2,47670,Lautropia,"",bacteria,false,,,,0.026667552384973214,4,,,95.973,133.75,10^-70.5072,,,,,,,,,,,,,,,,,[47671],0,0,0
47671,1,47670,Lautropia mirabilis,"",bacteria,false,,,,0.026667552384973214,4,,,95.973,133.75,10^-70.5072,,,,,,,,,,,,,,,,,,0,0,0
47424,2,47424,Armillaria,"",eukaryota,false,,,,,,,,,,,,,,,,0.5466848238919508,82,1,80,65.93,381.906,10^-298.718,,,,,[47428],0,0,0
47428,1,47424,Armillaria ostoyae,"",eukaryota,false,,,,,,,,,,,,,,,,0.5466848238919508,82,1,80,65.93,381.906,10^-298.718,,,,,,0,0,0
47420,2,47420,Hydrogenophaga,"",bacteria,false,,,,0.7066901382017902,106,1,4,93.8005,148.862,10^-70.1804,,,,,,0.03333444048121652,5,,,99.0,49.0,10^-22.9877,,,,,"[2716225, 2651974, 2565558, 2184519, 1985170, 1904254, 1842537, 1763535, 1437444, 795665, 434010, 65656, 65655, 47421]",0,0,0
2716225,1,47420,Hydrogenophaga sp. BA0156,"",bacteria,false,,,,0.25334174765724554,38,,,96.2693,144.889,10^-79.0219,,,,,,,,,,,,,,,,,,0,0,0
2651974,1,47420,Hydrogenophaga sp. BPS33,"",bacteria,false,,,,0.11333709763613616,17,,,92.8616,128.786,10^-60.3114,,,,,,,,,,,,,,,,,,0,0,0
2565558,1,47420,Hydrogenophaga sp. PAMC20947,"",bacteria,false,,,,0.02000066428872991,3,,,86.39,102.0,10^-37.8634,,,,,,,,,,,,,,,,,,0,0,0
2184519,1,47420,Hydrogenophaga sp. NH-16,"",bacteria,false,,,,0.08000265715491964,12,,,91.3972,179.833,10^-67.9732,,,,,,,,,,,,,,,,,,0,0,0
1985170,1,47420,Hydrogenophaga sp. IBVHS2,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,98.0,49.0,10^-21.0353,,,,,,0,0,0
1904254,1,47420,Hydrogenophaga sp.,"",bacteria,false,,,,0.006666888096243303,1,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0,0,0
1842537,1,47420,Hydrogenophaga sp. RAC07,"",bacteria,false,,,,0.013333776192486607,2,,,87.0815,139.5,10^-57.9553,,,,,,,,,,,,,,,,,,0,0,0
1763535,1,47420,Hydrogenophaga crassostreae,"",bacteria,false,,,,0.026667552384973214,4,,,96.3152,55.5,10^-22.3349,,,,,,,,,,,,,,,,,,0,0,0
1437444,1,47420,Hydrogenophaga sp. T4,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,100.0,49.0,10^-23.3788,,,,,,0,0,0
795665,1,47420,Hydrogenophaga sp. PBC,"",bacteria,false,,,,0.02000066428872991,3,,,90.936,111.0,10^-49.0358,,,,,,,,,,,,,,,,,,0,0,0
434010,1,47420,Hydrogenophaga sp. PBL-H3,"",bacteria,false,,,,0.06666888096243304,10,,,92.8596,132.875,10^-66.1538,,,,,,,,,,,,,,,,,,0,0,0
65656,1,47420,Hydrogenophaga taeniospiralis,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,100.0,49.0,10^-22.8153,,,,,,0,0,0
65655,1,47420,Hydrogenophaga palleronii,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,98.0,49.0,10^-24.7212,,,,,,0,0,0
47421,1,47420,Hydrogenophaga pseudoflava,"",bacteria,false,,,,0.10667020953989285,16,1,4,92.2363,213.75,10^-87.0819,,,,,,,,,,,,,,,,,,0,0,0
47204,2,47204,Pyronema,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,50.0,54.0,10^-6.2426,,,,,[337075],0,0,0
337075,1,47204,Pyronema omphalodes,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,50.0,54.0,10^-6.2426,,,,,,0,0,0
47182,2,47182,Ascodesmis,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,84.8,33.0,10^-9.38934,,,,,[341454],0,0,0
341454,1,47182,Ascodesmis nigricans,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,84.8,33.0,10^-9.38934,,,,,,0,0,0
47025,2,47025,Dactylella,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,57.85,49.0,10^-9.91022,,,,,[1814901],0,0,0
1814901,1,47025,Dactylella cylindrospora,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,57.85,49.0,10^-9.91022,,,,,,0,0,0
46913,2,46913,Devosia,"",bacteria,false,,,,0.9533649977627924,143,6,129,95.9387,290.72,10^-171.021,,,,,,0.02000066428872991,3,,,60.6,42.3333,10^-5.97542,,,,,"[2759954, 2664417, 2657486, 2499144, 1736675, 1736423, 400770]",0,0,0
2759954,1,46913,Devosia sp. MC521,"",bacteria,false,,,,0.02000066428872991,3,,,97.9653,119.667,10^-65.4617,,,,,,,,,,,,,,,,,,0,0,0
2664417,1,46913,Devosia sp. D6-9,"",bacteria,false,,,,0.04666821667370312,7,1,7,98.456,259.0,10^-124.971,,,,,,,,,,,,,,,,,,0,0,0
